113;50;0.889434;0.215344;0.105560;0.086485;car;99.064270
115;51;0.989518;0.296936;0.019298;0.070837;parking meter;41.000751
115;51;0.437325;0.051588;0.067614;0.073470;car;97.197983
115;51;0.889513;0.215331;0.105543;0.086982;car;99.044136
117;52;0.989455;0.296863;0.019439;0.070801;parking meter;39.224380
117;52;0.437384;0.051521;0.067280;0.073482;car;97.381363
117;52;0.889452;0.215339;0.105583;0.086841;car;99.021645
119;53;0.989478;0.296974;0.019509;0.070724;parking meter;36.205524
120;53;0.437339;0.051522;0.067392;0.073390;car;97.476128
120;53;0.889390;0.215299;0.105640;0.086945;car;99.041351
121;54;0.989473;0.297047;0.019534;0.070788;parking meter;34.891777
121;54;0.437296;0.051514;0.067348;0.073423;car;97.196945
122;54;0.889446;0.215291;0.105873;0.086539;car;99.050026
124;55;0.989448;0.296771;0.019541;0.070735;parking meter;36.243690
124;55;0.437315;0.051501;0.067075;0.073361;car;97.244835
124;55;0.889449;0.215308;0.105736;0.086614;car;99.042213
126;56;0.437375;0.051436;0.067112;0.073279;car;97.251472
126;56;0.889557;0.215308;0.105500;0.086448;car;99.039459
126;56;0.989441;0.296844;0.019462;0.070988;parking meter;39.375095
128;57;0.889549;0.215347;0.105802;0.086140;car;98.981598
128;57;0.437365;0.051439;0.067089;0.073438;car;97.308090
128;57;0.989436;0.296807;0.019428;0.070922;parking meter;40.458427
130;58;0.989453;0.296870;0.019449;0.071016;parking meter;40.164940
130;58;0.437370;0.051442;0.067171;0.073467;car;97.348389
130;58;0.889622;0.215312;0.105850;0.086119;car;99.023476
132;59;0.437398;0.051486;0.067312;0.073534;car;97.322250
132;59;0.889586;0.215352;0.106019;0.086173;car;99.045876
132;59;0.989484;0.296974;0.019356;0.071197;parking meter;39.458103
134;60;0.989466;0.297063;0.019373;0.071114;parking meter;38.099392
134;60;0.437375;0.051499;0.067367;0.073410;car;97.302139
134;60;0.889582;0.215364;0.105699;0.086059;car;98.998344
136;61;0.889520;0.215311;0.105791;0.086435;car;98.951790
136;61;0.437489;0.051505;0.067161;0.073337;car;97.314789
136;61;0.989465;0.297074;0.019407;0.070760;parking meter;36.128059
138;62;0.889437;0.215279;0.105913;0.086313;car;99.019997
138;62;0.437438;0.051498;0.067094;0.073184;car;97.605156
138;62;0.989453;0.297012;0.019363;0.070867;parking meter;38.522156
140;63;0.437433;0.051503;0.067048;0.073402;car;97.532127
140;63;0.889505;0.215297;0.105781;0.086640;car;99.055473
140;63;0.989428;0.297062;0.019413;0.070986;parking meter;37.184902
142;64;0.889615;0.215271;0.105867;0.086584;car;99.041679
142;64;0.437426;0.051520;0.067052;0.073472;car;97.557732
142;64;0.989410;0.297067;0.019468;0.070950;parking meter;37.380836
144;65;0.889567;0.215328;0.106060;0.086671;car;99.053970
144;65;0.437469;0.051503;0.066988;0.073393;car;97.535927
144;65;0.989490;0.297034;0.019353;0.070794;parking meter;38.098587
146;66;0.889555;0.215259;0.105824;0.086731;car;99.085770
146;66;0.437459;0.051438;0.067132;0.073493;car;97.443436
146;66;0.989478;0.297066;0.019467;0.070893;parking meter;34.678059
148;67;0.889695;0.215325;0.106054;0.086688;car;99.070778
148;67;0.437429;0.051402;0.067256;0.073474;car;97.610306
148;67;0.989460;0.297074;0.019535;0.070914;parking meter;36.328617
151;68;0.889448;0.215296;0.106107;0.086538;car;99.070274
151;68;0.437434;0.051483;0.067330;0.073543;car;97.514709
151;68;0.989357;0.296998;0.019657;0.070835;parking meter;37.369408
153;69;0.989491;0.297185;0.019210;0.070795;parking meter;36.004307
153;69;0.437542;0.051848;0.066640;0.073348;car;97.036346
153;69;0.889595;0.215261;0.105982;0.085822;car;99.031685
155;70;0.989478;0.297236;0.019235;0.070798;parking meter;37.279675
155;70;0.437523;0.051843;0.067221;0.073534;car;97.042252
155;70;0.889597;0.215278;0.105535;0.085806;car;99.003311
156;71;0.989467;0.297266;0.019298;0.071002;parking meter;36.731434
157;71;0.437456;0.051795;0.067206;0.073349;car;97.056396
157;71;0.889622;0.215358;0.105919;0.085667;car;98.976761
159;72;0.989456;0.297389;0.019266;0.070640;parking meter;38.934242
159;72;0.437509;0.051837;0.067444;0.073332;car;97.108047
159;72;0.889739;0.215269;0.105643;0.086213;car;99.034554
161;73;0.989485;0.297380;0.019344;0.070435;parking meter;35.853577
161;73;0.437486;0.051839;0.067168;0.073501;car;97.337616
161;73;0.889658;0.215330;0.105787;0.086148;car;99.010101
163;74;0.989467;0.297351;0.019372;0.070388;parking meter;36.582027
163;74;0.437496;0.051845;0.067047;0.073462;car;97.173950
163;74;0.889656;0.215358;0.105928;0.086071;car;98.946609
165;75;0.989488;0.297239;0.019379;0.070429;parking meter;38.055401
165;75;0.437567;0.051770;0.067315;0.073607;car;97.277916
165;75;0.889718;0.215344;0.105795;0.086199;car;98.947113
167;76;0.989540;0.297542;0.019262;0.070279;parking meter;38.117222
167;76;0.437589;0.051769;0.067101;0.073299;car;97.350822
167;76;0.889688;0.215366;0.105610;0.086518;car;98.929001
169;77;0.989537;0.297666;0.019318;0.070386;parking meter;36.465897
169;77;0.437549;0.051796;0.067166;0.073514;car;97.424103
169;77;0.889786;0.215375;0.105596;0.086361;car;98.883736
171;78;0.989480;0.297605;0.019455;0.070506;parking meter;35.195061
171;78;0.437463;0.051787;0.067024;0.073147;car;97.377609
171;78;0.889778;0.215369;0.105626;0.086527;car;98.872925
173;79;0.989515;0.297511;0.019393;0.070368;parking meter;35.497780
173;79;0.437515;0.051789;0.066976;0.073008;car;97.232056
173;79;0.889742;0.215330;0.105702;0.086433;car;98.856483
175;80;0.989538;0.297555;0.019390;0.070484;parking meter;34.493752
175;80;0.437485;0.051809;0.067022;0.073034;car;97.253960
175;80;0.889758;0.215344;0.105658;0.086262;car;98.853394
177;81;0.989543;0.297489;0.019269;0.070502;parking meter;35.065639
177;81;0.437480;0.051847;0.066966;0.073065;car;97.207298
177;81;0.889684;0.215363;0.105700;0.086413;car;98.892853
179;82;0.989424;0.297598;0.019432;0.070774;parking meter;35.854992
179;82;0.437361;0.051870;0.067521;0.073358;car;97.293365
179;82;0.889707;0.215317;0.105753;0.086437;car;98.914444
181;83;0.989454;0.297487;0.019325;0.070958;parking meter;38.915054
181;83;0.437425;0.051838;0.067507;0.073012;car;97.399727
181;83;0.889739;0.215311;0.105681;0.086714;car;98.939064
183;84;0.989439;0.297388;0.019386;0.071015;parking meter;38.037075
183;84;0.437516;0.051752;0.067290;0.073097;car;97.471840
183;84;0.889730;0.215291;0.105735;0.087130;car;98.932487
185;85;0.989544;0.297224;0.019141;0.070883;parking meter;40.964931
185;85;0.437525;0.051796;0.067428;0.073172;car;97.451447
185;85;0.889710;0.215266;0.105761;0.087223;car;98.905792
187;86;0.989450;0.297353;0.019315;0.070936;parking meter;42.345829
187;86;0.437520;0.051858;0.067434;0.073302;car;97.187737
187;86;0.889651;0.215286;0.105402;0.087129;car;98.911537
189;87;0.989427;0.297358;0.019447;0.070935;parking meter;41.679981
190;87;0.437517;0.051825;0.067194;0.073328;car;97.308884
190;87;0.994077;0.180790;0.009421;0.053654;person;62.047821
190;87;0.889709;0.215282;0.105572;0.087086;car;98.994072
192;88;0.989347;0.297341;0.019552;0.071358;parking meter;41.922253
192;88;0.437545;0.051769;0.067304;0.073184;car;97.309242
192;88;0.994006;0.178190;0.009902;0.060940;person;84.014259
192;88;0.889728;0.215238;0.105916;0.087376;car;99.049606
194;89;0.989368;0.297388;0.019605;0.071148;parking meter;39.879070
194;89;0.437550;0.051778;0.067496;0.073218;car;97.295036
194;89;0.993141;0.177502;0.010088;0.057697;person;50.007462
194;89;0.889751;0.215273;0.106217;0.086133;car;99.061081
195;90;0.989376;0.297215;0.019478;0.071166;parking meter;42.377819
196;90;0.437522;0.051765;0.067421;0.073218;car;97.367134
196;90;0.991813;0.176376;0.011985;0.052973;person;65.938065
196;90;0.889645;0.215276;0.106359;0.086097;car;99.099144
197;91;0.989318;0.297234;0.019529;0.071077;parking meter;42.424385
198;91;0.437521;0.051747;0.067401;0.073281;car;97.425720
198;91;0.990365;0.169295;0.011974;0.050086;person;34.099277
198;91;0.889701;0.215305;0.105959;0.086181;car;99.119240
199;92;0.989324;0.297114;0.019653;0.070949;parking meter;38.863815
199;92;0.437590;0.051758;0.067330;0.073300;car;97.248146
199;92;0.989553;0.167356;0.012524;0.052822;person;33.457088
199;92;0.889755;0.215338;0.106561;0.086470;car;99.034607
199;93;0.989388;0.297208;0.019606;0.070830;parking meter;36.964504
199;93;0.437537;0.051731;0.067450;0.073400;car;97.213951
199;93;0.989748;0.166408;0.011604;0.051258;person;33.891342
199;93;0.889809;0.215341;0.106582;0.086717;car;99.052757
199;94;0.989388;0.297208;0.019606;0.070830;parking meter;36.964504
199;94;0.437537;0.051731;0.067450;0.073400;car;97.213951
199;94;0.989748;0.166408;0.011604;0.051258;person;33.891342
199;94;0.889809;0.215341;0.106582;0.086717;car;99.052757
200;95;0.989388;0.297208;0.019606;0.070830;parking meter;36.964504
200;95;0.437537;0.051731;0.067450;0.073400;car;97.213951
200;95;0.989748;0.166408;0.011604;0.051258;person;33.891342
200;95;0.889809;0.215341;0.106582;0.086717;car;99.052757
202;96;0.989512;0.296938;0.019149;0.070899;parking meter;44.886650
202;96;0.437316;0.051632;0.067683;0.073609;car;97.553970
203;96;0.889937;0.215387;0.106808;0.086083;car;99.162552
204;97;0.989499;0.296797;0.019162;0.070715;parking meter;46.808781
204;97;0.437367;0.051630;0.067510;0.073325;car;97.577713
205;97;0.889853;0.215476;0.106688;0.086111;car;99.009102
206;98;0.989484;0.296776;0.019172;0.070638;parking meter;49.309414
206;98;0.437280;0.051699;0.067222;0.073333;car;97.431091
206;98;0.981979;0.175313;0.014446;0.066831;person;60.617332
206;98;0.889840;0.215440;0.107651;0.086060;car;99.092415
208;99;0.989473;0.296771;0.019207;0.070780;parking meter;47.506779
208;99;0.437239;0.051820;0.067065;0.073218;car;97.436943
209;99;0.979953;0.175375;0.013214;0.070727;person;52.974518
209;99;0.889865;0.215356;0.107012;0.086871;car;99.062546
210;100;0.989475;0.297025;0.019410;0.070579;parking meter;40.107468
211;100;0.437289;0.051786;0.067175;0.073318;car;97.263512
211;100;0.959239;0.185907;0.016102;0.083254;person;38.829048
211;100;0.976975;0.174814;0.014025;0.071660;person;66.501518
211;100;0.889653;0.215238;0.106907;0.087201;car;99.215691
213;101;0.989468;0.297046;0.019385;0.070746;parking meter;37.774487
213;101;0.437349;0.051755;0.067536;0.073273;car;97.250008
213;101;0.976758;0.168786;0.012721;0.065469;person;74.589249
213;101;0.959098;0.184747;0.015222;0.083096;person;40.024693
213;101;0.889619;0.215194;0.107017;0.087260;car;99.179062
215;102;0.989416;0.296942;0.019495;0.070264;parking meter;41.359676
215;102;0.437447;0.051750;0.067503;0.073069;car;97.310661
215;102;0.958865;0.182782;0.014617;0.079130;person;46.434158
215;102;0.974939;0.168288;0.010701;0.065910;person;53.651134
215;102;0.889529;0.215276;0.107117;0.086461;car;99.003632
217;103;0.989471;0.297085;0.019510;0.070227;parking meter;36.592491
217;103;0.437344;0.051659;0.067282;0.073279;car;97.350876
217;103;0.972186;0.167260;0.010035;0.059487;person;43.905823
217;103;0.889595;0.215438;0.107104;0.085593;car;98.862129
219;104;0.989499;0.297065;0.019338;0.070499;parking meter;39.053230
219;104;0.437330;0.051727;0.067384;0.073383;car;97.325302
